Product Id,Description,Sum of Quantity,Sum of Total Cost Price,Sum of Total Selling Price,Profit Rupees,Profit %,Weekday/Weekend/Holiday
47469,ASSORTED SHAPES PHOTO CLIP SILVER,38,1162.819,1352.819,190,16.33960229,Weekend
47471,RAINBOW PEGS PHOTO CLIP STRING,96,2306.6976,2786.6976,480,20.8089695,Holiday
47471,RAINBOW PEGS PHOTO CLIP STRING,171,5628.6726,6483.6726,855,15.19008229,Weekday
47471,RAINBOW PEGS PHOTO CLIP STRING,20,789.4648,889.4648,100,12.66680921,Weekend
47480,HANGING PHOTO CLIP ROPE LADDER,192,14287.968,15247.968,960,6.71894002,Holiday
47480,HANGING PHOTO CLIP ROPE LADDER,444,40131.9979,42351.9979,2220,5.53174553,Weekday
47480,HANGING PHOTO CLIP ROPE LADDER,65,7255.7157,7580.7157,325,4.479227321,Weekend
47481,50CM METAL STRING WITH  7 CLIPS,182,6429.7277,7339.7277,910,14.15300993,Weekday
47481,50CM METAL STRING WITH  7 CLIPS,2,83.109,93.109,10,12.0323912,Holiday
47481,50CM METAL STRING WITH  7 CLIPS,41,1771.1016,1976.1016,205,11.57471711,Weekend
47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,706,13755.9597,17285.9597,3530,25.66160469,Weekend
47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,1397,28811.0289,35796.0289,6985,24.24418796,Weekday
47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,72,1841.754,2201.754,360,19.5465844,Holiday
47503H,ASS FLORAL PRINT SPIRIT LEVEL,2,76.5366,86.5366,10,13.06564441,Holiday
47503H,ASS FLORAL PRINT SPIRIT LEVEL,64,3630.0124,3950.0124,320,8.815396884,Weekday
47503H,ASS FLORAL PRINT SPIRIT LEVEL,27,1597.3751,1732.3751,135,8.451364992,Weekend
47503J,SET/3 FLORAL GARDEN TOOLS IN BAG,2,860.843,870.843,10,1.161652009,Weekday
47503J,SET/3 FLORAL GARDEN TOOLS IN BAG,1,430.4215,435.4215,5,1.161652009,Weekend
47504H,ENGLISH ROSE SPIRIT LEVEL,50,2119.3502,2369.3502,250,11.79606844,Holiday
47504H,ENGLISH ROSE SPIRIT LEVEL,601,27842.5594,30847.5594,3005,10.79282963,Weekday
47504H,ENGLISH ROSE SPIRIT LEVEL,233,13292.6369,14457.6369,1165,8.76425053,Weekend
47504K,ENGLISH ROSE GARDEN SECATEURS,504,23222.9954,25742.9954,2520,10.85131335,Weekend
47504K,ENGLISH ROSE GARDEN SECATEURS,765,43292.5356,47117.5356,3825,8.835241334,Weekday
47504K,ENGLISH ROSE GARDEN SECATEURS,49,2779.9471,3024.9471,245,8.813117343,Holiday
47518f,ICON PLACEMAT POP ART ELVIS,616,2859.8065,5939.8065,3080,107.6995944,Weekday
47518f,ICON PLACEMAT POP ART ELVIS,216,999,1419.6384,420.6384,42.10594595,Weekend
47556B,TEA TIME TEA TOWELS,2600,318084.65,331084.65,13000,4.086962386,Weekday
47559B,TEA TIME OVEN GLOVE,55,3490.4375,3765.4375,275,7.878668505,Holiday
47559B,TEA TIME OVEN GLOVE,356,24334.8837,26114.8837,1780,7.314602453,Weekend
47559B,TEA TIME OVEN GLOVE,929,68283.9935,72928.9935,4645,6.802472676,Weekday
47563A,RETRO LONGBOARD IRONING BOARD COVER,84,7824.5281,8244.5281,419.999999999999,5.367735851,Weekend
47563A,RETRO LONGBOARD IRONING BOARD COVER,158,17304.9126,18094.9126,790,4.565177636,Weekday
47563A,RETRO LONGBOARD IRONING BOARD COVER,2,375.5808,385.5808,10,2.66254292,Holiday
47566,PARTY BUNTING,73,16681.0671,17046.0671,365,2.188109417,Holiday
47566,PARTY BUNTING,878,261048.4234,265438.4234,4390.00000000003,1.681680335,Weekend
47566,PARTY BUNTING,2702,806951.1724,820461.1724,13510,1.674202909,Weekday
47566B,TEA TIME PARTY BUNTING,925,239192.9659,243817.9659,4625,1.933585289,Weekday
47566B,TEA TIME PARTY BUNTING,256,70783.0798,72063.0798,1280,1.808341773,Weekend
47566B,TEA TIME PARTY BUNTING,3,991.1249,1006.1249,15,1.513431859,Holiday
47567B,TEA TIME KITCHEN APRON,314,94129.0733,95699.0733,1570,1.667922508,Weekday
47567B,TEA TIME KITCHEN APRON,107,34193.0139,34728.0139,535,1.564647099,Weekend
47567B,TEA TIME KITCHEN APRON,8,2567.052,2607.052,40,1.558207625,Holiday
47570B,TEA TIME TABLE CLOTH,54,25313.067,25583.067,270,1.066642774,Weekend
47570B,TEA TIME TABLE CLOTH,97,53029.1239,53514.1239,485,0.914591765,Weekday
47570B,TEA TIME TABLE CLOTH,3,1734.9015,1749.9015,15,0.8646024,Holiday
47574A,ENGLISH ROSE SCENTED HANGING FLOWER,53,3994.4629,4259.4629,265,6.634183534,Weekend
47574A,ENGLISH ROSE SCENTED HANGING FLOWER,217,16952.9518,18037.9518,1085,6.400065386,Weekday
47574B,ENGLISH ROSE SCENTED HANGING HEART,3,683.3175,698.3175,15,2.195172815,Weekend
47574B,ENGLISH ROSE SCENTED HANGING HEART,1,227.7725,232.7725,5,2.195172815,Weekday
47578A,ENGLISH ROSE SMALL SCENTED FLOWER,8,332.436,372.436,40,12.0323912,Holiday
47578A,ENGLISH ROSE SMALL SCENTED FLOWER,157,7164.8655,7949.8655,785,10.95624196,Weekday
47578A,ENGLISH ROSE SMALL SCENTED FLOWER,30,1460.238,1610.238,150,10.27229808,Weekend
47579,TEA TIME BREAKFAST BASKET,1,110.017,115.017,5,4.544752175,Weekend
47580,TEA TIME DES TEA COSY,73,10993.7503,11358.7503,365,3.32006813,Weekend
47580,TEA TIME DES TEA COSY,7,1080.1172,1115.1172,35,3.240389099,Holiday
47580,TEA TIME DES TEA COSY,240,37594.1387,38794.1387,1200,3.191986947,Weekday
47585A,PINK FAIRY CAKE CUSHION COVER,176,39764.817,40644.817,880,2.213011567,Weekday
47585A,PINK FAIRY CAKE CUSHION COVER,50,12117.6137,12367.6137,250,2.063112476,Weekend
47586A,PINK FAIRY CAKE CUSHION COVER,12,1615.962,1675.962,60,3.712958597,Weekday
47586A,PINK FAIRY CAKE CUSHION COVER,3,403.9905,418.9905,15,3.712958597,Weekend
47589,CONGRATULATIONS BUNTING,13,3815.4545,3880.4545,65,1.703597828,Weekday
47590A,BLUE HAPPY BIRTHDAY BUNTING,925,261450.9462,266075.9462,4625,1.768974283,Weekday
47590A,BLUE HAPPY BIRTHDAY BUNTING,272,77496.7506,78856.7506,1360,1.754912289,Weekend
47590A,BLUE HAPPY BIRTHDAY BUNTING,9,3226.4121,3271.4121,45,1.394738137,Holiday
47590B,PINK HAPPY BIRTHDAY BUNTING,401,107907.9837,109912.9837,2005,1.858064558,Weekend
47590B,PINK HAPPY BIRTHDAY BUNTING,897,255691.1218,260176.1218,4485,1.754069507,Weekday
47590B,PINK HAPPY BIRTHDAY BUNTING,8,2347.972,2387.972,40,1.703597828,Holiday
47591B,SCOTTIES CHILDRENS APRON,106,9025.1742,9555.1742,530,5.872462827,Weekday
47591B,SCOTTIES CHILDRENS APRON,8,687.3456,727.3456,40,5.81948877,Holiday
47591B,SCOTTIES CHILDRENS APRON,18,1676.3325,1766.3325,90,5.368863277,Weekend
47591D,PINK FAIRY CAKE CHILDRENS APRON,28,2850.442,2990.442,140,4.911518985,Holiday
47591D,PINK FAIRY CAKE CHILDRENS APRON,1141,116865.8784,122570.8784,5705,4.881664416,Weekday
47591D,PINK FAIRY CAKE CHILDRENS APRON,395,44855.5408,46830.5408,1975,4.403023494,Weekend
47593A,CAROUSEL PONIES BABY BIB,5,54.4165,79.4165,25,45.94194775,Weekend
47593A,CAROUSEL PONIES BABY BIB,20,480.562,580.562,100,20.8089695,Weekday
47593B,SCOTTIE DOGS BABY BIB,502,9760.6708,12270.6708,2510,25.7154457,Weekend
47593B,SCOTTIE DOGS BABY BIB,59,1242.3939,1537.3939,295,23.74448233,Holiday
47593B,SCOTTIE DOGS BABY BIB,992,21608.927,26568.927,4960,22.95347659,Weekday
47594A,CAROUSEL DESIGN WASHBAG,65,6217.2765,6542.2765,325,5.227369251,Weekday
47594A,CAROUSEL DESIGN WASHBAG,1,101.8015,106.8015,5,4.911518985,Holiday
47594A,CAROUSEL DESIGN WASHBAG,29,2993.321,3138.321,145,4.844117955,Weekend
47594B,SCOTTIES DESIGN WASHBAG,86,8251.045,8681.045,430,5.211461094,Weekday
47594B,SCOTTIES DESIGN WASHBAG,36,3562.9818,3742.9818,180,5.051948343,Weekend
47594B,SCOTTIES DESIGN WASHBAG,6,610.809,640.809,30,4.911518985,Holiday
47599A,PINK PARTY BAGS,554,53224.6572,55994.6572,2770,5.204354797,Weekend
47599A,PINK PARTY BAGS,1652,160087.6444,168347.6444,8260,5.159673647,Weekday
47599A,PINK PARTY BAGS,21,2310.357,2415.357,105,4.544752175,Holiday
47599B,BLUE PARTY BAGS,1039,100684.1732,105879.1732,5195,5.159698724,Weekday
47599B,BLUE PARTY BAGS,313,32189.751,33754.751,1565,4.861795918,Weekend
47599B,BLUE PARTY BAGS,19,2090.323,2185.323,95,4.544752175,Holiday
48111,DOORMAT 3 SMILEY CATS,330,140867.7061,142507.7061,1640,1.164212895,Weekday
48111,DOORMAT 3 SMILEY CATS,150,65704.6318,66454.6318,750,1.141472039,Weekend
48111,DOORMAT 3 SMILEY CATS,14,6433.3898,6503.3898,70,1.088073351,Holiday
48116,DOORMAT MULTICOLOUR STRIPE,652,218409.5256,221669.5256,3260,1.492608892,Weekday
48116,DOORMAT MULTICOLOUR STRIPE,15,5815.5135,5890.5135,75,1.289653957,Holiday
48116,DOORMAT MULTICOLOUR STRIPE,88,39941.921,40381.921,440,1.101599495,Weekend
48129,DOORMAT TOPIARY,338,136263.5806,137953.5806,1690,1.240243352,Weekday
48129,DOORMAT TOPIARY,7,3045.8125,3080.8125,35,1.149118667,Holiday
48129,DOORMAT TOPIARY,111,49108.7929,49663.7929,555,1.130143844,Weekend
48138,DOORMAT UNION FLAG,34,13962.8508,14132.8508,170,1.217516411,Holiday
48138,DOORMAT UNION FLAG,260,108449.2214,109749.2214,1300,1.198717689,Weekend
48138,DOORMAT UNION FLAG,820,344236.6523,348336.6523,4100,1.191041097,Weekday
48173C,DOORMAT BLACK FLOCK,366,117838.6161,119668.6161,1830,1.552971395,Weekend
48173C,DOORMAT BLACK FLOCK,292,124600.8228,126060.8228,1460,1.171741861,Weekday
48173C,DOORMAT BLACK FLOCK,6,2582.529,2612.529,30,1.161652009,Holiday
48184,DOORMAT ENGLISH ROSE,669,272463.3103,275788.3103,3325,1.220347795,Weekday
48184,DOORMAT ENGLISH ROSE,222,92254.2282,93364.2282,1110,1.203196885,Weekend
48184,DOORMAT ENGLISH ROSE,10,4675.5556,4725.5556,50,1.069391625,Holiday
48185,DOORMAT FAIRY CAKE,417,142375.8043,144460.8043,2085,1.464434221,Weekend
48185,DOORMAT FAIRY CAKE,1455,520423.5437,527698.5437,7275.00000000006,1.397899862,Weekday
48185,DOORMAT FAIRY CAKE,9,4228.7031,4273.7031,45,1.064156053,Holiday
48187,DOORMAT NEW ENGLAND,789,245012.5827,248957.5827,3945,1.610121389,Weekend
48187,DOORMAT NEW ENGLAND,32,12853.352,13013.352,160,1.24481147,Holiday
48187,DOORMAT NEW ENGLAND,677,286484.6773,289869.6773,3385,1.181564065,Weekday
48188,DOORMAT WELCOME PUPPIES,333,107465.8681,109130.8681,1665,1.549329131,Weekend
48188,DOORMAT WELCOME PUPPIES,660,227462.441,230762.441,3300,1.450788968,Weekday
48188,DOORMAT WELCOME PUPPIES,14,5385.092,5455.092,70,1.299884942,Holiday
48189,DOORMAT FRIENDSHIP,2,1811.6502,1821.6502,10,0.551982938,Weekend
48189,DOORMAT FRIENDSHIP,25,22760.6445,22885.6445,125,0.549193587,Weekday
48194,DOORMAT HEARTS,436,152694.2244,154874.2244,2180,1.427689887,Weekend
48194,DOORMAT HEARTS,890,339444.2576,343894.2576,4450,1.310966352,Weekday
48194,DOORMAT HEARTS,17,6692.7875,6777.7875,85,1.270023888,Holiday
51008,AFGHAN SLIPPER SOCK PAIR,200,31314.3,32314.3,1000,3.1934292,Holiday
51008,AFGHAN SLIPPER SOCK PAIR,161,29616.9965,30421.9965,805,2.718033883,Weekday
51008,AFGHAN SLIPPER SOCK PAIR,30,5518.695,5668.695,150,2.718033883,Weekend
51014A,"FEATHER PEN,HOT PINK",2014,48671.3727,58741.3727,10070,20.68978013,Weekday
51014A,"FEATHER PEN,HOT PINK",29,776.7791,921.7791,145,18.66682561,Holiday
51014A,"FEATHER PEN,HOT PINK",707,19319.9733,22854.9733,3535,18.29712674,Weekend
51014C,"FEATHER PEN,COAL BLACK",1518,35895.7369,43485.7369,7590,21.14457218,Weekday
51014C,"FEATHER PEN,COAL BLACK",544,13651.8484,16371.8484,2720,19.92404193,Weekend
51014L,"FEATHER PEN,LIGHT PINK",518,11810.1284,14400.1284,2590,21.93032889,Weekend
51014L,"FEATHER PEN,LIGHT PINK",1189,31231.7806,37176.7806,5945,19.03509786,Weekday
51020A,SUMMER FUN DESIGN SHOWER CAP,82,892.4306,1302.4306,410,45.94194775,Weekend
51020A,SUMMER FUN DESIGN SHOWER CAP,141,2428.3917,3133.3917,705,29.03156027,Weekday
51020A,SUMMER FUN DESIGN SHOWER CAP,7,391.6583,426.6583,35,8.936361109,Holiday
51020B,STRIPY DESIGN SHOWER CAP,77,890.5933,1275.5933,385,43.22960885,Weekend
51020B,STRIPY DESIGN SHOWER CAP,72,1467.1272,1827.1272,360,24.53774969,Weekday
62018,SOMBRERO,3462,227911.721,245221.721,17310,7.595045978,Weekday
62018,SOMBRERO,440,29457.06,31657.06,2200,7.468498214,Weekend
62018,SOMBRERO,7,712.6105,747.6105,35,4.911518985,Holiday
62043B,BLUE  BAG W HANDLE 34X20CM,9,364.1319,409.1319,45,12.35815923,Weekday
62043B,BLUE  BAG W HANDLE 34X20CM,7,283.2137,318.2137,35,12.35815923,Weekend
62074B,ELEPHANT CLIP W SUCTION CUP,16,288.0544,368.0544,80,27.77253186,Weekday
62086A,PINK RETRO BIG FLOWER BAG,44,4479.266,4699.266,220,4.911518985,Weekend
62086A,PINK RETRO BIG FLOWER BAG,38,3868.457,4058.457,190,4.911518985,Weekday
62094B,TURQ ICE CREAM BUM BAG,7,1074.6402,1109.6402,35,3.256904032,Weekend
62094B,TURQ ICE CREAM BUM BAG,12,2292.3715,2352.3715,60,2.617376808,Weekday
62096A,PINK/YELLOW FLOWERS HANDBAG,76,4823.15,5203.15,380,7.878668505,Weekend
62096A,PINK/YELLOW FLOWERS HANDBAG,18,1142.325,1232.325,90,7.878668505,Weekday
62096A,PINK/YELLOW FLOWERS HANDBAG,6,380.775,410.775,30,7.878668505,Holiday
62096B,PURPLE/TURQ FLOWERS HANDBAG,2,126.925,136.925,10,7.878668505,Weekend
62097B,BLUE STRIPES SHOULDER BAG,7,283.2137,318.2137,35,12.35815923,Weekday
62097B,BLUE STRIPES SHOULDER BAG,2,80.9182,90.9182,10,12.35815923,Weekend
70006,LOVE HEART POCKET WARMER,1523,45767.6759,53382.6759,7615,16.63838036,Weekday
70006,LOVE HEART POCKET WARMER,189,15031.409,15976.409,945,6.286835785,Weekend
70006,LOVE HEART POCKET WARMER,5,614.1659,639.1659,25,4.070561391,Holiday
70007,HI TEC ALPINE HAND WARMER,278,14959.3927,16349.3927,1390,9.291821051,Weekend
70007,HI TEC ALPINE HAND WARMER,378,25234.8425,27124.8425,1890,7.489644526,Weekday
70007,HI TEC ALPINE HAND WARMER,9,1330.2747,1375.2747,45,3.382759967,Holiday
71038,WHITE HANGING BEADS CANDLE HOLDER,105,27662.3805,28187.3805,525,1.897884385,Weekend
71038,WHITE HANGING BEADS CANDLE HOLDER,118,34632.587,35222.587,590,1.703597828,Weekday
71038,WHITE HANGING BEADS CANDLE HOLDER,4,1173.986,1193.986,20,1.703597828,Holiday
71050,SMALL SINGLE FLAME CANDLE HOLDER,30,425.085,575.085,150,35.28706024,Weekday
71050,SMALL SINGLE FLAME CANDLE HOLDER,3,42.5085,57.5085,15,35.28706024,Weekend
71053,WHITE METAL LANTERN,40,7423.984,7623.984,200,2.693971323,Holiday
71053,WHITE METAL LANTERN,261,61391.8621,62696.8621,1305,2.125688903,Weekend
71053,WHITE METAL LANTERN,809,198211.2991,202256.2991,4045,2.04075147,Weekday
71053,WHITE MOROCCAN METAL LANTERN,29,9789.7303,9934.7303,145,1.48114397,Weekday
71053,WHITE MOROCCAN METAL LANTERN,15,5243.7147,5318.7147,75,1.430283764,Weekend
71101E,STANDING FAIRY POLE SUPPORT,74,2733.2682,3103.2682,370,13.53690794,Weekend
71101E,STANDING FAIRY POLE SUPPORT,260,10291.5228,11591.5228,1300,12.63175553,Weekday
71101E,STANDING FAIRY POLE SUPPORT,12,498.654,558.654,60,12.0323912,Holiday
71143,ANTIQUE SILVER BOOK MARK WITH BEADS,9,364.1319,409.1319,45,12.35815923,Weekday
71143,SILVER BOOK MARK WITH BEADS,90,5024.2615,5474.2615,450,8.95654018,Weekday
71143,SILVER BOOK MARK WITH BEADS,28,2044.7753,2184.7753,140,6.846718072,Weekend
71143,SILVER BOOK MARK WITH BEADS,3,397.4181,412.4181,15,3.774362567,Holiday
71215,METAL BASE FOR CANDLES,10,180.034,230.034,50,27.77253186,Weekend
71215,METAL BASE FOR CANDLES,1,18.0034,23.0034,5,27.77253186,Holiday
71270,PHOTO CLIP LINE,199,13954.4715,14949.4715,995,7.130330948,Weekday
71270,PHOTO CLIP LINE,32,2828.7989,2988.7989,160,5.656110797,Weekend
71270,PHOTO CLIP LINE,2,193.1967,203.1967,10,5.176071848,Holiday
71279,PINK GLASS CANDLEHOLDER,131,21384.9957,22039.9957,655,3.062895168,Weekday
71279,PINK GLASS CANDLEHOLDER,45,7992.1431,8217.1431,224.999999999999,2.815264907,Weekend
71279,PINK GLASS CANDLEHOLDER,3,956.0721,971.0721,15,1.568919332,Holiday
71403,"PINK/WHITE ""KEEP CLEAN"" BULLET BIN",1,156.5715,161.5715,5,3.1934292,Holiday
71403,"PINK/WHITE ""KEEP CLEAN"" BULLET BIN",47,9231.9945,9466.9945,235,2.545495451,Weekday
71403,"PINK/WHITE ""KEEP CLEAN"" BULLET BIN",15,3592.9469,3667.9469,75,2.087423001,Weekend
71406C,BLACK ORANGE SQUEEZER,88,1584.2992,2024.2992,440,27.77253186,Weekday
71406C,BLACK ORANGE SQUEEZER,38,684.1292,874.1292,190,27.77253186,Weekend
71406C,BLACK ORANGE SQUEEZER,12,216.0408,276.0408,60,27.77253186,Holiday
71459,HANGING JAM JAR T-LIGHT HOLDER,112,4154.6016,4714.6016,560,13.4790301,Holiday
71459,HANGING JAM JAR T-LIGHT HOLDER,3423,129983.5275,147098.5275,17115,13.16705303,Weekday
71459,HANGING JAM JAR T-LIGHT HOLDER,1357,52285.5404,59070.5404,6785,12.97681911,Weekend
71459,HANGING JAM JAR T-LIGHT HOLDERS,1469,56856.9417,64201.9417,7345,12.91838741,Weekday
71459,HANGING JAM JAR T-LIGHT HOLDERS,152,5987.664,6747.664,760,12.69276299,Holiday
71459,HANGING JAM JAR T-LIGHT HOLDERS,428,17305.5408,19445.5408,2140,12.36598165,Weekend
71477,COLOUR GLASS. STAR T-LIGHT HOLDER,2760,435252.6576,449052.6576,13800,3.170572255,Weekday
71477,COLOUR GLASS. STAR T-LIGHT HOLDER,636,108030.485,111210.485,3180,2.943613555,Weekend
71477,COLOURED GLASS STAR T-LIGHT HOLDER,120,21023.196,21623.196,600,2.853990421,Holiday
71477,COLOURED GLASS STAR T-LIGHT HOLDER,288,56142.9872,57582.9872,1440,2.564879555,Weekday
71477,COLOURED GLASS STAR T-LIGHT HOLDER,148,29863.2852,30603.2852,740,2.477959123,Weekend
71477,COLOUR GLASS. STAR T-LIGHT HOLDER,15,4058.4919,4133.4919,75,1.847977077,Holiday
71495A,CD WALL TIDY BLUE OFFICE,100,1574.6876,2074.6876,500,31.7523298,Weekday
71495A,CD WALL TIDY BLUE OFFICE,3,121.925,136.925,15,12.30264507,Weekend
71495B,CD WALL TIDY RED FLOWERS,49,746.8847,991.8847,245,32.80292125,Weekend
71495B,CD WALL TIDY RED FLOWERS,102,1565.783,2075.783,510,32.57156324,Weekday
71495B,CD WALL TIDY RED FLOWERS,12,216.0408,276.0408,60,27.77253186,Holiday
71496A,A4 WALL TIDY BLUE OFFICE,111,3179.7663,3734.7663,555,17.4541129,Weekday
71496A,A4 WALL TIDY BLUE OFFICE,12,367.206,427.206,60,16.33960229,Holiday
71496A,A4 WALL TIDY BLUE OFFICE,4,252.2069,272.2069,20,7.929997157,Weekend
71496B,A4 WALL TIDY RED FLOWERS,1,24.0281,29.0281,5,20.8089695,Weekend
71496B,A4 WALL TIDY RED FLOWERS,12,314.6268,374.6268,60,19.07021271,Weekday
71510,SQUARE METAL CANDLEHOLDER BASE,48,1573.9824,1813.9824,240,15.24794686,Weekday
71510,SQUARE METAL CANDLEHOLDER BASE,4,166.218,186.218,20,12.0323912,Weekend
72024U,LILAC VOTIVE CANDLE,72,468.1224,828.1224,360,76.90296384,Weekday
72051S,BAG OF SILVER STONES,6,108.0204,138.0204,30,27.77253186,Holiday
72051S,BAG OF SILVER STONES,12,398.4249,458.4249,60,15.05929976,Weekend
72051S,BAG OF SILVER STONES,111,3729.1094,4284.1094,555,14.88291011,Weekday
72122,COFFEE SCENT PILLAR CANDLE,108,5486.8908,6026.8908,540,9.841639276,Weekend
72122,COFFEE SCENT PILLAR CANDLE,206,10508.3959,11538.3959,1030,9.801686288,Weekday
72127,COLUMBIAN CANDLE ROUND,98,6184.2722,6674.2722,490,7.923325238,Weekday
72127,COLUMBIAN CANDLE ROUND,46,2919.275,3149.275,230,7.878668505,Weekend
72127,COLUMBIAN CANDLE ROUND,7,444.2375,479.2375,35,7.878668505,Holiday
72128,COLUMBIAN CANDLE ROUND,38,1165.0098,1355.0098,190,16.30887568,Weekend
72128,COLUMBIAN CANDLE ROUND,127,5034.2427,5669.2427,635,12.61361515,Weekday
72128,COLUMBIAN CANDLE ROUND,2,83.109,93.109,10,12.0323912,Holiday
72130,COLUMBIAN CANDLE ROUND,121,3101.8336,3706.8336,605,19.50459238,Weekday
72130,COLUMBIAN CANDLE ROUND,6,183.603,213.603,30,16.33960229,Holiday
72130,COLUMBIAN CANDLE ROUND,52,1698.5752,1958.5752,260,15.30694667,Weekend
72131,COLUMBIAN CANDLE RECTANGLE,53,4606.7915,4871.7915,265,5.752376681,Weekend
72131,COLUMBIAN CANDLE RECTANGLE,46,4288.525,4518.525,230,5.363149335,Weekday
72131,COLUMBIAN CANDLE RECTANGLE,6,610.809,640.809,30,4.911518985,Holiday
72132,COLUMBIAN CUBE CANDLE,14,1425.221,1495.221,70,4.911518985,Weekday
72132,COLUMBIAN CUBE CANDLE,6,610.809,640.809,30,4.911518985,Holiday
72132,COLUMBIAN CUBE CANDLE,2,203.603,213.603,10,4.911518985,Weekend
72133,COLUMBIAN CANDLE RECTANGLE,29,2039.2276,2184.2276,145,7.110535381,Weekday
72133,COLUMBIAN CANDLE RECTANGLE,4,452.6651,472.6651,20,4.418277442,Weekend
72134,COLUMBIAN  CUBE CANDLE,59,1365.6264,1660.6264,295,21.60180852,Weekday
72134,COLUMBIAN  CUBE CANDLE,46,1319.991,1549.991,230,17.42436123,Weekend
72140E,BEST DAD CANDLE LETTERS,29,1205.0805,1350.0805,145,12.0323912,Weekday
72140E,BEST DAD CANDLE LETTERS,3,124.6635,139.6635,15,12.0323912,Weekend
72225C,LAVENDER SCENT CAKE CANDLE,504,4643.916,7163.916,2520,54.26454742,Weekday
72225C,LAVENDER SCENT CAKE CANDLE,120,1305.996,1905.996,600,45.94194775,Weekend
72232,FENG SHUI PILLAR CANDLE,1634,8833.8942,17003.8942,8170,92.48469378,Weekend
72232,FENG SHUI PILLAR CANDLE,1409,7617.4767,14662.4767,7045,92.48469378,Weekday
72232,FENG SHUI PILLAR CANDLE,98,529.8174,1019.8174,490,92.48469378,Holiday
72349b,SET/6 PURPLE BUTTERFLY T-LIGHTS,300,32807.3803,34307.3803,1500,4.572141958,Weekend
72349b,SET/6 PURPLE BUTTERFLY T-LIGHTS,7,885.6837,920.6837,35,3.951749366,Holiday
72349b,SET/6 PURPLE BUTTERFLY T-LIGHTS,319,46795.9381,48390.9381,1595,3.408415484,Weekday
72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,100,9384.8896,9884.8896,500,5.327713178,Holiday
72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,254,27221.354,28491.354,1270,4.665454922,Weekend
72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,522,56436.4416,59046.4416,2610,4.624671446,Weekday
72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,145,12718.8442,13443.8442,725,5.700203482,Holiday
72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,396,39400.9258,41380.9258,1980,5.02526263,Weekend
72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,973,97046.0867,101911.0867,4865,5.013082099,Weekday
72369A,PINK CLEAR GLASS CANDLE PLATE,23,1525.9092,1640.9092,115,7.536490376,Weekend
72369A,PINK CLEAR GLASS CANDLE PLATE,1,129.7342,134.7342,5,3.854033863,Weekday
72586,SET OF 6 HALLOWEEN GHOST T-LIGHTS,345,6640.0221,8365.0221,1725,25.9788292,Weekend
72586,SET OF 6 HALLOWEEN GHOST T-LIGHTS,336,7018.0237,8698.0237,1680,23.93836316,Weekday
72586,SET OF 6 HALLOWEEN GHOST T-LIGHTS,6,155.1226,185.1226,30,19.33954176,Holiday
72598,SET/12 TAPER CANDLES,358,17097.9822,18887.9822,1790,10.46907161,Weekday
72598,SET/12 TAPER CANDLES,167,8078.2698,8913.2698,835,10.33637178,Weekend
72598,SET/12 TAPER CANDLES,26,1698.2226,1828.2226,130,7.655062416,Holiday
72709,IVORY SCULPTED RND CANDLE,21,872.6445,977.6445,105,12.0323912,Weekday
72709,IVORY SCULPTED RND CANDLE,9,373.9905,418.9905,45,12.0323912,Holiday
72709,IVORY SCULPTED RND CANDLE,5,207.7725,232.7725,25,12.0323912,Weekend
72741,GRAND CHOCOLATECANDLE,1350,92812.0014,99562.0014,6750,7.272766343,Weekend
72741,GRAND CHOCOLATECANDLE,2452,176877.7887,189137.7887,12260,6.93133948,Weekday
72741,GRAND CHOCOLATECANDLE,65,4837.0725,5162.0725,325,6.71894002,Holiday
72760B,VINTAGE CREAM 3 BASKET CAKE STAND,215,116620.8007,117695.8007,1075,0.921790961,Weekday
72760B,VINTAGE CREAM 3 BASKET CAKE STAND,108,60598.6556,61138.6556,540,0.891108878,Weekend
72760B,VINTAGE CREAM 3 BASKET CAKE STAND,1,1157.7671,1162.7671,5,0.431865787,Holiday
72780,BLACK SILOUETTE CANDLE PLATE,87,3615.2415,4050.2415,435,12.0323912,Weekday
72780,BLACK SILOUETTE CANDLE PLATE,50,2077.725,2327.725,250,12.0323912,Weekend
72783,BLACK SIL'T SQU CANDLE PLATE,16,1760.272,1840.272,80,4.544752175,Weekend
72798C,SET/4 GARDEN ROSE DINNER CANDLE,4,341.482,361.482,20,5.856824079,Weekend
72798C,SET/4 GARDEN ROSE DINNER CANDLE,3,256.1115,271.1115,15,5.856824079,Weekday
72799C,PINK PILLAR CANDLE SILVER FLOCK,13,771.3379,836.3379,65,8.426916401,Holiday
72799C,PINK PILLAR CANDLE SILVER FLOCK,23,2181.5061,2296.5061,115,5.271587368,Weekend
72799C,PINK PILLAR CANDLE SILVER FLOCK,29,3120.9351,3265.9351,145,4.646043425,Weekday
72799E,IVORY PILLAR CANDLE SILVER FLOCK,224,16877.9697,17997.9697,1120,6.635869242,Weekend
